	ERR3470491	ERR3470495	ERR3470496	ERR3470497	ERR3470499	ERR3470501	ERR3470502	ERR3470503	ERR3470492	ERR3470493	ERR3470494	ERR3470484	ERR3470486	ERR3470487	ERR3470488	ERR3470490	ERR3470504	ERR3470505	ERR3470506	ERR3470507	ERR3470508	ERR3470510	ERR3470511	ERR3470512	ERR3470514	ERR3470515	ERR3470516	ERR3470517	ERR3470519	ERR3470520	ERR3470521	ERR3470522	ERR3470523	ERR3470524	ERR3470526	ERR3470527	ERR3470528	ERR3470529	ERR3470530	ERR3470531	ERR3470532	ERR3470535	ERR3470536
ENSG00000151718	14	5	6	49	26	12	12	11	8	1	5	16	1	0	12	10	10	20	17	24	13	8	12	8	50	18	6	4	1	38	10	1	5	4	11	3	7	4	15	1	3	15	3
ENSG00000229372	4	1	9	9	5	1	15	2	5	1	4	3	0	20	3	4	1	8	7	11	3	17	4	2	8	0	4	10	14	4	3	0	5	5	12	3	5	6	15	4	2	2	2
ENSG00000186594	13	6	5	13	14	4	23	3	3	2	8	6	3	6	6	4	4	16	6	14	11	11	8	7	12	7	4	6	3	13	1	0	2	1	6	1	0	4	2	1	2	8	12
ENSG00000163331	2	0	0	0	0	0	0	1	1	2	0	1	0	0	2	1	1	3	0	1	0	0	0	0	5	0	0	0	0	3	1	1	0	1	0	1	0	0	0	0	0	1	0
ENSG00000288520	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000251517	1	0	0	2	1	0	1	1	0	1	1	1	0	0	0	4	3	5	2	6	1	0	0	1	0	0	1	0	0	2	1	0	0	0	2	0	1	0	2	0	0	6	0
ENSG00000204188	133	13	34	47	16	24	71	13	34	15	23	16	12	89	69	22	34	65	35	46	89	60	20	45	92	12	25	65	114	140	31	9	13	10	47	14	12	22	62	21	26	43	40
ENSG00000277529	0	1	0	0	0	3	0	0	2	0	2	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	3	1	0	0	0	1	0	0	1	0	1	0	0	0
ENSG00000243187	0	1	0	1	3	1	0	0	0	0	0	1	0	0	0	0	0	0	1	5	0	0	0	0	2	0	0	1	0	1	0	0	0	0	4	0	1	0	1	0	0	2	0
ENSG00000069849	38	8	7	21	18	13	49	11	25	3	24	14	8	5	16	11	16	27	17	30	31	28	12	19	58	16	16	12	12	37	23	2	10	7	24	6	5	13	10	16	22	33	22
ENSG00000241743	274	84	9	366	422	170	80	212	91	105	38	211	32	8	101	153	139	374	294	431	118	59	40	74	421	482	194	35	10	512	88	29	67	161	235	54	63	109	194	121	9	326	11
ENSG00000228663	82	32	37	96	96	61	208	94	112	38	159	98	17	117	112	59	22	91	46	179	136	193	45	120	153	36	28	127	202	148	41	31	89	58	178	42	53	85	159	92	29	39	146
ENSG00000174403	3	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	1	0	2	1	1	4	0	0	3	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000253240	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	1	0	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0
ENSG00000207867	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000188755	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	6	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0
ENSG00000141569	4	1	0	5	0	0	6	0	3	1	2	1	3	0	2	4	1	2	1	7	3	5	1	1	4	3	2	1	0	5	1	0	2	0	1	0	1	1	2	2	0	3	3
ENSG00000135476	8	5	2	8	2	2	3	8	3	4	1	3	3	0	3	6	4	2	7	7	2	3	3	0	19	2	2	1	0	5	2	0	1	3	4	0	5	1	2	2	0	4	0
ENSG00000198380	38	14	12	49	20	26	60	28	24	6	10	38	11	13	25	30	27	51	28	48	38	20	20	15	70	26	19	14	12	41	19	2	15	7	39	6	2	24	18	19	5	30	21
ENSG00000206800	0	1	0	1	3	0	0	0	0	0	0	3	0	0	0	0	0	1	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0
ENSG00000152904	4	2	1	5	6	3	5	4	1	2	3	2	4	6	3	6	6	4	5	8	8	2	0	4	22	3	6	1	3	10	2	2	5	3	7	5	2	8	6	3	1	7	4
ENSG00000011143	13	6	3	18	16	4	10	7	7	3	1	9	4	2	3	11	10	14	6	19	8	2	2	5	38	14	10	5	2	24	9	2	4	5	12	2	7	5	8	1	2	12	0
ENSG00000115762	75	14	17	33	39	27	57	44	24	8	23	31	18	50	17	16	59	33	25	66	42	52	29	41	113	23	19	23	16	85	33	7	10	14	35	10	11	13	17	31	44	38	32
ENSG00000164035	14	4	0	19	20	1	1	3	4	2	0	14	0	0	5	11	4	17	12	27	10	1	2	1	18	8	4	0	0	12	6	1	4	6	11	4	3	4	9	1	2	4	0
ENSG00000241246	0	1	0	0	2	0	6	0	0	0	1	2	2	2	0	1	1	1	1	3	0	3	1	1	0	2	1	0	0	1	0	0	3	2	0	0	0	2	3	0	0	0	1
ENSG00000199516	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0
ENSG00000255291	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	2	1	0	1	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0
ENSG00000258562	0	0	0	4	3	1	0	1	0	0	0	0	2	3	2	1	0	1	2	1	2	0	0	0	0	0	0	0	1	2	0	0	0	3	3	0	1	2	8	2	0	0	0
ENSG00000248205	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	1	1
ENSG00000129595	199	52	23	123	118	41	181	68	103	52	89	87	23	83	169	62	44	159	80	157	173	207	91	102	250	38	36	147	294	182	113	25	86	35	142	40	94	74	57	51	60	95	146
ENSG00000286899	6	0	3	11	5	1	21	6	7	0	11	11	0	3	2	5	2	13	10	16	5	18	4	6	10	3	4	2	12	13	5	2	4	8	12	2	2	5	17	19	0	4	5
ENSG00000225127	4	6	0	6	1	2	0	2	6	1	3	2	0	0	3	13	2	6	6	9	2	1	3	2	8	5	3	0	3	6	1	0	1	1	4	0	2	6	2	1	0	1	1
ENSG00000168918	45	7	11	68	23	16	65	32	20	8	25	30	13	93	19	33	21	32	28	74	21	35	14	29	81	23	19	41	37	50	24	10	24	26	36	6	11	35	43	47	13	31	29
ENSG00000286830	6	1	0	3	0	2	0	1	0	2	1	3	0	0	0	1	3	2	2	4	1	1	0	1	8	1	0	0	1	3	2	0	1	1	3	0	2	3	2	1	0	2	0
ENSG00000254409	5	0	0	5	2	5	2	1	2	0	0	3	2	0	2	3	2	1	2	3	0	0	0	1	3	2	3	0	0	1	2	0	0	0	2	0	1	0	2	2	0	2	0
ENSG00000125355	36	5	12	27	23	13	33	13	6	4	14	9	5	45	18	10	12	27	32	18	23	44	15	27	48	13	7	25	27	37	12	2	5	18	30	9	14	12	33	15	7	9	28
ENSG00000253141	1	0	0	2	2	0	0	3	1	1	0	2	0	0	0	1	1	6	2	7	4	0	0	0	10	1	0	0	0	7	0	0	1	2	3	1	1	1	3	0	0	4	0
ENSG00000247199	45	14	5	64	33	9	26	19	19	3	6	34	5	15	13	21	24	52	42	52	19	15	7	13	79	36	11	10	6	33	15	6	7	15	50	8	8	13	37	19	6	32	10
ENSG00000202189	0	0	0	0	2	0	0	0	1	1	0	0	0	0	0	0	0	1	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0
ENSG00000248636	12	2	4	20	18	2	19	10	10	3	12	11	3	26	16	5	14	20	9	46	19	19	5	20	24	9	7	5	23	21	9	2	2	4	13	5	6	7	8	8	9	9	15
ENSG00000136098	11	6	1	22	8	7	10	9	3	8	2	4	3	0	4	4	4	24	8	28	7	6	4	2	32	9	11	4	2	15	2	1	8	1	7	2	2	4	4	5	4	10	1
ENSG00000257043	2	1	0	0	0	0	0	2	0	0	0	0	0	0	2	0	0	2	0	1	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000238062	116	5	7	12	4	13	18	6	46	7	16	16	4	2	57	17	8	60	5	11	73	12	4	10	35	2	9	163	49	22	14	2	16	2	5	2	7	2	18	11	3	9	7
ENSG00000180305	0	1	0	3	0	2	0	0	0	0	0	1	0	0	0	2	0	3	1	2	0	0	1	0	3	3	1	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0
ENSG00000260229	3	7	10	26	20	3	37	12	12	2	38	22	3	41	10	6	4	5	2	21	6	13	3	19	13	2	8	19	17	18	3	8	6	36	30	7	2	39	70	53	7	6	12
ENSG00000240403	3	0	0	4	2	1	2	0	2	0	3	0	0	0	3	1	2	12	7	1	8	3	1	0	8	2	2	2	0	3	1	0	3	3	2	0	0	1	2	0	0	5	0
ENSG00000258693	0	0	0	0	0	0	0	2	1	0	0	2	0	0	1	0	0	0	0	2	0	0	0	0	3	1	0	0	0	3	1	0	1	0	0	0	0	0	1	0	0	2	1
